LOCATION,X,Y,fe_exists
CORLISS AVE N AND N 136TH ST,-122.331539305093,47.7278796804468,1
MONTLAKE BV EB ON RP AND SR520 EB,-122.299088443398,47.644700248151295,1
NE 70TH ST BETWEEN 44TH AVE NE AND 44TH PL NE,-122.28079776192,47.6794132499883,1
E GALER ST BETWEEN 19TH AVE E AND 20TH AVE E,-122.306605260965,47.6323027759709,1
30TH AVE E BETWEEN E REPUBLICAN ST AND E MERCER ST,-122.293128574804,47.6243106204225,1
S WAITE ST BETWEEN 20TH AVE S AND 21ST N AVE S,-122.30603074531601,47.5802628547727,1
LINDEN AVE N BETWEEN N 90TH ST AND N 91ST ST,-122.347256808262,47.694554442716,1
W BARRETT ST BETWEEN 30TH AVE W AND 31ST AVE W,-122.39624819754299,47.6468301307973,1
5TH AVE W AND W ARMOUR ST,-122.36354115956,47.644943108763,1
16TH AVE E AND E GALER ST,-122.311215436889,47.632326900981,1
17TH AVE NE AND NE 125TH W ST,-122.310891191459,47.719397933353605,1
LINDEN AVE N AND N 88TH ST,-122.347227861957,47.692745422299296,1
16TH AVE W AND SHIP CANAL TRL,-122.380158752069,47.6539865726412,1
E TERRACE ST BETWEEN RANDOLPH AVE AND ERIE AVE,-122.28511588031701,47.6051280683976,1
NE 135TH ST BETWEEN 1ST AVE NE AND 3RD AVE NE,-122.327537966408,47.7267908163429,1
29TH AVE S BETWEEN S MASSACHUSETS S ST AND S GRAND ST,-122.294906743395,47.587426631643716,1
S MORGAN ST BETWEEN 39TH AVE S AND 42ND S AVE S,-122.28205901660299,47.54386916206389,1
NW 95TH ST BETWEEN 2ND AVE NW AND 3RD AVE NW,-122.36004969702,47.6978502316986,1
2ND AVE W AND W OLYMPIC PL,-122.35930631695601,47.6267256591981,1
CONSTANCE DR W BETWEEN 36TH AVE W AND VIEWMONT WAY W,-122.40480262193998,47.6365013213704,1
35TH AVE S BETWEEN S KING ST AND S LANE ST,-122.28776385210199,47.59726435046699,1
FREMONT AVE N AND N 86TH ST,-122.34992053358299,47.6913034835925,1
S FOREST ST BETWEEN AIRPORT WAY S AND DEAD END 4,-122.321183171406,47.5777624640571,1
2ND AVE S BETWEEN S HORTON ST AND S SPOKANE NR ST,-122.33145220370501,47.573010496567704,1
11TH AVE E AND E EDGAR ST,-122.318334830257,47.6444862813213,1
NE 82ND ST BETWEEN 35TH AVE NE AND 36TH AVE NE,-122.290044832374,47.6884385337926,1
SW NEVADA ST BETWEEN 26TH AVE SW AND 28TH AVE SW,-122.36679854087,47.5654462492002,1
SW RAYMOND ST BETWEEN 41ST AVE SW AND 42ND AVE SW,-122.38503009493799,47.5484640455379,1
AIRPORT WAY S AND S FOREST ST,-122.321400619714,47.5777386346014,1
SW BARTON ST BETWEEN 29TH AVE SW AND 30TH AVE SW,-122.370648210616,47.5210429435931,1
SW 100TH ST BETWEEN 42ND AVE SW AND CALIFORNIA AVE SW,-122.386647962521,47.5137771733338,1
PALM AVE SW BETWEEN EDGEWOOD AVE SW AND SW MASSACHUSETTS ST,-122.384270563441,47.58865145164911,1
30TH AVE SW AND SW ELMGROVE ST,-122.371240300567,47.530090892561,1
S BARTON ST BETWEEN DEAD END 3 AND 3RD AVE S,-122.330809154366,47.520981401972,1
32ND AVE NW BETWEEN NW 54TH SR ST AND NW 54TH ST,-122.39830598666,47.6674749814579,1
HIGHLAND DR AND WARREN AVE N,-122.354056764994,47.629765011188404,1
9TH AV I5 EXPRESS ON RP AND I5 EXPRESS PIKE ST RP,-122.330954381576,47.61279295056539,1
EASTLAKE AVE E AND LAKEVIEW BLVD E,-122.329166678913,47.625120518538395,1
I90 EB BETWEEN RAINIER SB I90 EB ON RP AND RAINIER NB I90 EB ON RP,-122.303188506819,47.590054772231206,1
STONE AVE N BETWEEN N 96TH ST AND N 97TH ST,-122.341927719438,47.69906624155539,1
I90 WB TUNNEL BETWEEN I90 WB RAINIER NB OF RP AND I90 WB E,-122.295494077586,47.5904514857519,1
32ND AVE W AND W SMITH S ST,-122.39832010699699,47.6405300859165,1
S COURT ST BETWEEN 37TH AVE S AND 38TH AVE S,-122.28555956096201,47.5706807357438,1
36TH AVE SW BETWEEN SW DAWSON ST AND SW BRANDON ST,-122.377606436059,47.554703829195994,1
NE 55TH ST BETWEEN 8TH W AVE NE AND 8TH E AVE NE,-122.319810174401,47.66859343736079,1
17TH AVE SW BETWEEN SW HOLDEN ST AND SW KENYON ST,-122.356391163624,47.532775947882,1
34TH AVE NW AND NW 71ST ST,-122.40108579437599,47.6801813910069,1
41ST AVE E AND E GARFIELD ST,-122.279916700081,47.6333612581557,1
CANTERBURY LN E BETWEEN E MCGILVRA ST AND DEAD END,-122.281361137041,47.641235337598495,1
3RD AVE W AND W HALLADAY ST,-122.360913890788,47.642027828123,1
AIRPORT WAY S BETWEEN 6TH AVE S AND MAYNARD AVE S,-122.325371290869,47.594619584913595,1
32ND AVE S AND S COLLEGE ST,-122.291924057241,47.5825147917156,1
NE 90TH ST BETWEEN RAVENNA AVE NE AND DEAD END 1,-122.30297462500099,47.693912890673396,1
E EDGAR ST BETWEEN 11TH AVE E AND BOYER AVE E,-122.31770610588998,47.6444857892921,1
30TH AVE S BETWEEN DEAD END 1 AND S DAKOTA E ST,-122.29415562205901,47.56668346646229,1
NE 123RD ST BETWEEN 40TH AVE NE AND SAND POINT WAY NE,-122.284603417724,47.7173640751128,1
S BURNS ST BETWEEN 39TH AVE S AND 40TH AVE S,-122.28310007395399,47.51652540339271,1
MINOR AVE N BETWEEN VALLEY ST AND ALOHA ST,-122.332569653156,47.626466983827285,1
44TH AVE S BETWEEN S GRAHAM ST AND S EDDY ST,-122.278148083942,47.5455649528129,1
LAKEWOOD AVE S BETWEEN TERMINAL CT S AND S COURT ST,-122.281601922376,47.571118531848,1
BROADWAY CT BETWEEN E SENECA ST AND E UNION ST,-122.31985952227899,47.612558384986286,1
S ORCAS ST BETWEEN EAST MARGINAL WAY S AND 1ST AVE S,-122.335220441812,47.5519101103028,1
47TH AVE NE BETWEEN NE 38TH N ST AND NE 39TH ST,-122.277090046043,47.6560591215059,1
MERCER NR ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,-122.33778238854799,47.6246904586045,1
SW WEBSTER ST BETWEEN 29TH AVE SW AND 30TH AVE SW,-122.370495623528,47.535544498902205,1
LAFAYETTE AVE S AND S SPOKANE ST,-122.31030755732999,47.571925007248296,1
NE 114TH ST BETWEEN PINEHURST S WAY NE AND 12TH AVE NE,-122.31598784149,47.7110465620323,1
2ND AVE NW BETWEEN NW 51ST ST AND PALMER CT NW,-122.35872850086201,47.6662184897042,1
20TH AVE NW BETWEEN NW 61ST ST AND NW 62ND ST,-122.38212884804399,47.6734610431635,1
I5 NB - W SEATTLE BR RP BETWEEN I5 NB - COLUMBIAN WY RP AND I5 NB - 6TH AV S RP,-122.31980169347901,47.5700040739713,1
23RD AVE NE BETWEEN DEAD END S AND NE 92ND ST,-122.304176229717,47.6954872567387,1
BELMONT AVE E AND BELMONT PL E,-122.324288279111,47.6254091745146,1
1ST AVE NE AND N 143RD ST,-122.328877024671,47.7322715091737,1
SUMMIT AVE AND E HOWELL E ST,-122.325287642166,47.61774140030421,1
46TH AVE SW BETWEEN SW HEINZE WAY AND ERSKINE W WAY SW,-122.391165750451,47.5559239205767,1
NW 100TH ST BETWEEN 12TH AVE NW AND 13TH AVE NW,-122.37208316313101,47.701530339701605,1
32ND AVE E BETWEEN E WARD ST AND E HIGHLAND DR,-122.290881680842,47.6284957806101,1
COLUMBIAN WY - I5 SB RP AND S COLUMBIAN WB WAY,-122.319577091273,47.5726885023981,1
1ST AV S ON RP AND SR509 NB,-122.33482186619,47.523242006235705,1
5TH AVE NE AND NE 52ND ST,-122.322858477627,47.6664196494092,1
SW OREGON ST BETWEEN DEAD END 2 AND 36TH AVE SW,-122.377118774612,47.5628715776666,1
BEACON ER AVE S AND S HOLDEN ST,-122.289225475945,47.5337461089126,1
17TH AVE SW BETWEEN SW CLOVERDALE ST AND SW TRENTON ST,-122.356424551117,47.5256000329769,1
S ADAMS ST BETWEEN AIRPORT WAY S AND 9TH AVE S,-122.32198281988,47.566194723700285,1
NE 60TH ST BETWEEN 27TH AVE NE AND 28TH AVE NE,-122.298002875884,47.6721494638308,1
37TH AVE SW BETWEEN SW HENDERSON ST AND SW BARTON ST,-122.379413981894,47.52198960687671,1
FLORENTIA ST AND MAYFAIR AVE N,-122.35237284113501,47.6468856371274,1
FULTON ST BETWEEN 2ND AVE N AND MAYFAIR AVE N,-122.35290320773899,47.645616694009504,1
HOWELL PL AND E OLIVE LN,-122.281153542592,47.616440434286396,1
E JOHN SR ST BETWEEN E JOHN ST AND 15TH AVE E,-122.313280831742,47.6196651766746,1
SW SPOKANE ST BETWEEN FRATER AVE SW AND 58TH E AVE SW,-122.40569845926301,47.572233595996195,1
52ND AVE NE AND NE 60TH ST,-122.271554698784,47.6721293862013,1
FAUNTLEROY ER WAY SW BETWEEN SW HENDERSON ST AND SW DIRECTOR ST,-122.392707079288,47.52321223181539,1
46TH AVE SW BETWEEN SW CLOVERDALE ST AND SW TRENTON ST,-122.39157160638099,47.5258171212182,1
E OLIVE ST BETWEEN 24TH AVE AND 25TH AVE,-122.300731236376,47.616476408568296,1
SW ADMIRAL NR WAY BETWEEN SW SPOKANE NR ST AND ADMIRAL AVALON RP,-122.369567285821,47.5716099010586,1
I5 NB - W SEATTLE BR RP AND WEST SEATTLE BR WB,-122.32577665106899,47.5716423298761,1
130TH ST OFF RP BETWEEN I5 NB AND 5TH AVE NE,-122.323975121564,47.720959157497994,1
25TH AVE NW BETWEEN NW 80TH ST AND NW 83RD ST,-122.388715756625,47.687899967189296,1
RENTON AVE S BETWEEN 57TH AVE S AND S COOPER ST,-122.261974637615,47.5118223955132,1
PARKER CT NW BETWEEN DEAD END AND NW 65TH CT,-122.404594098975,47.675675169955,1
S COLLEGE ST BETWEEN 31ST S AVE S AND 32ND AVE S,-122.292463014852,47.58251454066179,1
3RD AVE W AND W SMITH ST,-122.360918132863,47.6414154916322,1
N 37TH ST BETWEEN WALLINGFORD AVE N AND BURKE AVE N,-122.335709894977,47.651976179986804,1
E ALDER ST BETWEEN 28TH AVE AND 29TH AVE,-122.29539467554399,47.604207549570596,1
W BARRETT ST BETWEEN 32ND AVE W AND 34TH AVE W,-122.39959220313101,47.646824390944005,1
9TH AVE NW BETWEEN NW 73RD ST AND NW 75TH ST,-122.36833457660101,47.6823496014657,1
ASHWORTH AVE N BETWEEN DEAD END 3 AND N 125TH ST,-122.3395526499,47.7191570651479,1
60TH AVE NE BETWEEN NE 63RD ST AND NE 64TH ST,-122.26352607708901,47.6746338604305,1
S PILGRIM ST BETWEEN 59TH AVE S AND 60TH AVE S,-122.258781217428,47.5151932903039,1
PRINCETON AVE NE AND NE 55TH ST,-122.275763199496,47.6692354321827,1
S SHELTON ST BETWEEN 15TH AVE S AND 17TH AVE S,-122.31197224854601,47.557893260787495,1
N 44TH ST BETWEEN EVANSTON AVE N AND FREMONT AVE N,-122.35051966905199,47.66021608265449,1
BONAIR DR SW BETWEEN 52ND AVE SW AND HALLECK AVE SW,-122.397111186922,47.5853675140328,1
PASADENA PL NE BETWEEN NE NORTHLAKE PL AND DEAD END 1,-122.32189397194401,47.6550532490657,1
KENSINGTON PL N AND N 57TH ST,-122.331004411509,47.6701357480188,1
GREENWOOD AVE N AND N 122ND ST,-122.35553099769301,47.7177871797499,1
MARGINAL PL SW BETWEEN 17TH AVE SW AND WEST MARGINAL WAY SW,-122.355679355875,47.56980412989039,1
MAYFAIR AVE N AND NEWELL ST,-122.35258065840799,47.64468457315871,1
WESTERN AVE AND YESLER WAY,-122.335549406584,47.601722255213005,1
27TH AVE NW AND NW 70TH ST,-122.39082576330601,47.679471545624295,1
SENECA ST AND WESTERN AVE,-122.338653927598,47.605657056825,1
MAYNARD AVE S AND S WELLER ST,-122.32506204064501,47.597512975979605,1
PALM AVE SW BETWEEN SW MASSACHUSETTS ST AND CALIFORNIA AVE SW,-122.385289877487,47.587236883321715,1
12TH AVE S BETWEEN 12TH AVE S TURN RD AND S MAIN ST,-122.31722892516599,47.6001558193289,1
N 105TH ST BETWEEN N NORTHGATE E WAY AND DENSMORE AVE N,-122.338096804142,47.7050422555897,1
23RD AVE NE AND NE 125TH ST,-122.304568270543,47.719340730506104,1
11TH AVE NW BETWEEN NW 58TH ST AND NW 59TH ST,-122.370752485746,47.671259647995214,1
NW 70TH ST BETWEEN 28TH AVE NW AND 30TH AVE NW,-122.39433283022,47.6794699710063,1
E ROANOKE ST BETWEEN EAST MONTLAKE PL E AND 24TH AVE E,-122.302551110616,47.6431559708399,1
SW HUDSON ST BETWEEN 42ND AVE SW AND DEAD END 3,-122.38596742060699,47.557491519450906,1
FAUNTLEROY PL SW BETWEEN FAUNTLEROY WAY SW AND 46TH AVE SW,-122.392164482095,47.5277914882426,1
62ND AVE SW BETWEEN SW HINDS ST AND SW SPOKANE ST,-122.412126290814,47.5732206201239,1
SW DAKOTA ST BETWEEN 20TH AVE SW AND 21ST AVE SW,-122.359589920655,47.5666092933825,1
38TH AVE SW AND SW MYRTLE ST,-122.380389458025,47.5396874106998,1
40TH AVE NE BETWEEN NE 93RD ST AND NE 94TH ST,-122.285283756875,47.69633595085871,1
WALLINGFORD AVE N AND N 145TH ST,-122.336981268578,47.7341345788541,1
2ND AVE S BETWEEN S HENDERSON ST AND DEAD END 6,-122.33173568747299,47.5224199431878,1
FERRY AVE SW BETWEEN SW MASSACHUSETTS ST AND EDGEWOOD AVE SW,-122.383161416236,47.588202625487796,1
SW ROXBURY ST BETWEEN 20TH AVE SW AND 21ST AVE SW,-122.359870193798,47.5173624628065,1
54TH AVE NE BETWEEN NE 85TH ST AND NE 86TH ST,-122.270659417083,47.6914032236892,1
NW 75TH ST BETWEEN 31ST AVE NW AND 32ND AVE NW,-122.397661473563,47.6830577257404,1
10TH AVE S AND S ROSE ST,-122.32024088285101,47.5290073783634,1
6TH AVE NW BETWEEN NW 54TH ST AND NW MARKET E ST,-122.363282498554,47.668281273634996,1
SW MANNING ST BETWEEN 35TH AVE SW AND 36TH AVE SW,-122.37659106629101,47.571179261003714,1
RAVENNA AVE NE BETWEEN NE 98TH ST AND NE 100TH ST,-122.30061982404,47.7007068490717,1
9TH AVE NE AND NE 71ST ST,-122.318756424413,47.6801837553273,1
S WEBSTER ST BETWEEN 43RD AVE S AND 44TH AVE S,-122.278497703191,47.5352170784818,1
RENTON AVE S BETWEEN S GENESEE ST AND S OREGON E ST,-122.29216858031799,47.5636351104406,1
51ST AVE NE BETWEEN NE 60TH ST AND NE 65TH ST,-122.272778733188,47.6738951246043,1
E CHERRY ST BETWEEN 20TH AVE AND 21ST AVE,-122.305673998799,47.608015392609786,1
14TH AVE SW AND SW CAMBRIDGE ST,-122.352859792421,47.5191849466884,1
1ST AVE NW AND NW 112TH ST,-122.358167970464,47.7105409658138,1
I90 WB BETWEEN I90 WB TUNNEL E AND MID CHANNEL,-122.258115519671,47.589747560134704,1
10TH AVE S BETWEEN S SOUTHERN ST AND S ROSE ST,-122.320234250744,47.529400640224104,1
23RD AVE E AND E LYNN ST,,,1
15TH AVE NE AND GOODWIN WAY NE,-122.31243258454799,47.7113328269043,1
7TH AVE W BETWEEN W DRAVUS ST AND W CREMONA ST,-122.366256732673,47.649144288599004,1
31ST AVE NW BETWEEN NW 96TH ST AND NW ESPLANADE,-122.396046287591,47.69930505119571,1
LAKE WASHINGTON BLVD S BETWEEN S DAWSON ST AND LAKE WASHINGTON WR BLVD S,-122.26046826416001,47.5531906173046,1
NE 80TH ST BETWEEN 35TH AVE NE AND 36TH AVE NE,-122.290072133051,47.6866769382467,1
28TH AVE S AND S GENESEE ST,-122.297603841945,47.5626059926004,1
10TH AVE NW AND NW 73RD ST,-122.36938674765301,47.681439192480894,1
I5 EXPRESS LAKE CITY RP BETWEEN I5 EXPRESS AND SR522,-122.320932571802,47.680774822174904,1
S BATEMAN ST BETWEEN 44TH AVE S AND GOODELL PL S,-122.27770740325899,47.54673038761739,1
S JUNEAU ST BETWEEN SEWARD PARK AVE S AND LAKE WASHINGTON BLVD S,-122.258198450241,47.5496754878217,1
E ALOHA ST BETWEEN 17TH AVE E AND 18TH AVE E,-122.309305824638,47.626861960068204,1
37TH AVE E AND LAKE WASHINGTON BLVD E,-122.28551409428101,47.6225147422223,1
KEEN WAY N BETWEEN AURORA AVE N AND STONE AVE N,-122.343335183843,47.6825163870153,1
NEWELL ST BETWEEN MAYFAIR AVE N AND 3RD AVE N,-122.352109270267,47.64456662679361,1
30TH AVE SW BETWEEN SW RAYMOND ST AND SW GRAHAM ST,-122.371025191928,47.54765733989739,1
BOYLSTON AVE BETWEEN E HOWELL S ST AND E HOWELL N ST,-122.323447259722,47.6176519466667,1
42ND AVE S BETWEEN BEACON AVE S AND MERTON WAY S,-122.280651005525,47.5195089993859,1
51ST AVE S BETWEEN S DAKOTA ST AND S ADAMS ST,-122.269484721541,47.5658850869122,1
N 36TH ST BETWEEN ASHWORTH AVE N AND CARR PL N,-122.33980173226601,47.6505149761434,1
MIDVALE AVE N AND N 137TH ST,-122.343685219394,47.728673346478004,1
31ST AVE S BETWEEN S GENESEE ST AND S OREGON ST,-122.293303327948,47.563646762872494,1
LAKESIDE AVE S BETWEEN S DAY ST AND S ATLANTIC ST,-122.28619366632799,47.589311626453295,1
65TH AVE S BETWEEN S COOPER ST AND S RYAN ST,-122.25235276063101,47.5106810829708,1
22ND AVE E AND E CALHOUN ST,-122.30379443638,47.6409950972062,1
16TH AVE S AND S BENNETT ST,-122.312288802964,47.5547530039699,1
MERIDIAN AVE N AND N 54TH ST,-122.333693845881,47.6679427199403,1
NW 145TH ST BETWEEN 3RD AVE NW AND DEAD END,-122.361453504338,47.734141575070495,1
NE 115TH ST BETWEEN 15TH AVE NE AND 16TH AVE NE,-122.31176319575701,47.712160357494895,1
6TH AVE N AND PROSPECT ST,-122.34492416746001,47.628901517528895,1
S GRAHAM ST BETWEEN 51ST AVE S AND 51ST PL S,-122.269229922742,47.546070929339706,1
WOODLAND PARK AVE N AND N 44TH ST,-122.344575035009,47.659958988634,1
W SEATTLE BR - I5 SB RP BETWEEN 6TH AV S - I5 SB RP AND I5 SB,-122.32058781422701,47.570561374439706,1
DAYTON AVE N AND N 39TH W ST,-122.352596144389,47.6541429249255,1
20TH AVE S AND S JUDKINS ST,-122.30596524492701,47.592093778263596,1
S BRANDON ST BETWEEN 31ST AVE S AND 32ND AVE S,-122.292118425412,47.5534717855389,1
E SPRUCE ST BETWEEN 31ST AVE AND 32ND AVE,-122.292102204039,47.603190939546096,1
BOREN AVE N BETWEEN JOHN ST AND THOMAS ST,-122.335861804338,47.620278157186,1
26TH AVE S AND S WASHINGTON ST,-122.298931183322,47.6008658329605,1
1ST AVE W BETWEEN W MCGRAW PL AND W SMITH ST,-122.358239566287,47.6413007702575,1
S LUCILE ST BETWEEN 2ND AVE S AND 3RD AVE S,-122.33165756765499,47.5534110410157,1
E ROY ST BETWEEN 17TH AVE E AND 18TH AVE E,-122.309325339749,47.6252440905261,1
33RD AVE NW AND NW 70TH ST,-122.399735083763,47.6794220531587,1
22ND AVE NE BETWEEN NE 117TH ST AND NE 120TH ST,-122.30581505091101,47.714820555869,1
27TH AVE NW AND NW 73RD ST,-122.39083479900499,47.6813057419444,1
LAKEVIEW BV OFF RP AND E GARFIELD ST,-122.323111569702,47.63398673343221,1
35TH AVE SW BETWEEN SW SOUTHERN ST AND SW ROSE ST,-122.376637381207,47.5293727223456,1
WOODLAWN AVE N BETWEEN N 40TH ST AND N 41ST ST,-122.338635997437,47.6562435672042,1
3RD AVE NW AND NW 145TH ST,-122.360929884659,47.73414058561979,1
53RD AVE S AND WABASH AVE S,-122.266475410385,47.526894917732804,1
SAND POINT PL NE BETWEEN NE 50TH ST AND NE 52ND ST,-122.28109349754801,47.6657087082661,1
5TH AVE W AND W RAYE S ST,-122.363578813452,47.6431176386182,1
NW 73RD ST BETWEEN 4TH AVE NW AND 5TH AVE NW,-122.361979065049,47.681789302773296,1
42ND AVE NE BETWEEN 42ND PL NE AND DEAD END,-122.28338370938101,47.7290821161546,1
24TH AVE S AND S WASHINGTON ST,-122.301099756084,47.6008680504994,1
37TH AVE S BETWEEN S HINDS ST AND S SPOKANE ST,-122.28596277603901,47.57201406606,1
34TH AVE SW AND SW CAMBRIDGE ST,-122.375458088943,47.5192676774463,1
42ND AVE S BETWEEN S FERDINAND N ST AND S FERDINAND S ST,-122.28073466569201,47.5580099321984,1
28TH AVE NE AND NE 80TH ST,-122.297347218687,47.68667582015679,1
BROADWAY AND TERRY AVE,,,1
BIRCH AVE N AND HALLADAY ST,-122.346444953607,47.642255281322896,1
S WEBSTER ST BETWEEN 35TH E AVE S AND DEAD END 2,-122.287310329032,47.5352175718652,1
LAKE WASHINGTON BLVD E BETWEEN LK WASH BV OFF RP AND 26TH AVE E,-122.298120824093,47.64112501182079,1
8TH AVE NE AND NE 85TH ST,-122.320308195804,47.690382852581216,1
35TH AVE SW BETWEEN SW 110TH ST AND SW 111TH ST,-122.37607956807501,47.504224380673286,1
NE 105TH ST BETWEEN 38TH AVE NE AND 39TH AVE NE,-122.287465984414,47.70474393599171,1
S SPOKANE ST BETWEEN LAFAYETTE AVE S AND ALAMO PL S,-122.309964754658,47.5719248555272,1
NW 56TH ST BETWEEN 7TH AVE NW AND 8TH AVE NW,-122.365637170713,47.6694300734706,1
WOODLAWN AVE N BETWEEN N 57TH ST AND WALLINGFORD AVE N,-122.337759389792,47.670762327133104,1
SYCAMORE AVE NW BETWEEN NW 70TH ST AND NW 72ND ST,-122.358436757648,47.6801467438801,1
22ND AVE NW AND NW 65TH W ST,-122.384738960573,47.675967835821,1
15TH PL NE AND NE 135TH ST,-122.31201225325,47.726642834397,1
28TH AVE BETWEEN E SPRUCE ST AND E ALDER ST,-122.29586291521099,47.603880806794606,1
E OLIVE ST BETWEEN BELMONT AVE AND BOYLSTON AVE,-122.32396237822901,47.6163557385987,1
SEATTLE BLVD S BETWEEN 6TH W AVE S AND 6TH E AVE S,-122.326173473081,47.595027464668796,1
45TH AVE NE AND NE 75TH ST,-122.279751540772,47.6830371133346,1
3RD AVE W AND W OLYMPIC PL,-122.360612153183,47.6267303654318,1
23RD AVE NW BETWEEN NW 77TH ST AND NW 80TH ST,-122.38539632056101,47.685902484488295,1
SW ALASKA ST BETWEEN WEST MARGINAL WAY SW AND DEAD END W,-122.352002401756,47.561193269668294,1
SPRUCE ST AND TERRY AVE,,,1
NE 45TH ST BETWEEN 40TH AVE NE AND 42ND AVE NE,-122.283748661999,47.6612702581939,1
1ST AVE N BETWEEN MCGRAW S ST AND MCGRAW N ST,-122.35557227523,47.6397734155225,1
SPOKANE-DUWAMISH BR RP BETWEEN S SPOKANE ST AND DUWAMISH AVE S BR,-122.34305215689,47.5710136768202,1
45TH AVE S AND S CLOVERDALE ST,-122.275843441985,47.5261186794849,1
6TH AVE NW BETWEEN NW 43RD ST AND NW BRIGHT ST,-122.363992488832,47.659481093767006,1
SPOKANE ST - ALASKAN RP AND ALASKAN WY VI NB ON RP,-122.340690201224,47.5713815879332,0
UTAH AVE S AND S STACY ST,-122.33512474561701,47.58189539991221,1
PHINNEY AVE N AND N 60TH ST,-122.354379646525,47.6724868520621,1
W HALLADAY ST BETWEEN 9TH AVE W AND 10TH AVE W,-122.36949497567,47.64201514270929,1
20TH PL S BETWEEN S JACKSON ST AND S WELLER ST,-122.30460896847,47.59831494139971,1
24TH AVE NE AND NE 68TH ST,-122.30170643104401,47.677620161018105,1
27TH AVE S AND BEACON ER AVE S,-122.2979645692,47.5402862710464,1
42ND AVE S BETWEEN S CLOVERDALE ST AND S TRENTON ST,-122.280804749518,47.52518288953079,1
NE 65TH ST BETWEEN 28TH AVE NE AND 29TH AVE NE,-122.29692233135599,47.6757777355898,1
S FERDINAND ST BETWEEN 24TH PL S AND 25TH AVE S,-122.300943681019,47.55856756040111,1
8TH AVE S AND S WALKER ST,-122.323493922846,47.5839758703545,1
42ND AVE S BETWEEN S ALASKA ST AND S AMERICUS ST,-122.280744232455,47.560398009882405,1
19TH AVE S AND S FOREST ST,-122.308009874687,47.577856145284,1
59TH ER AVE SW BETWEEN SW ADMIRAL WAY AND SW HORTON ST,-122.408045750452,47.5756854411488,1
85TH ST ON RP BETWEEN I5 SB AND N 85TH ST,-122.32894981027,47.6888909535594,1
36TH AVE S BETWEEN DEAD END 3 AND S HOLLY ST,-122.287299156838,47.542781659557114,1
N 37TH ST BETWEEN BAGLEY AVE N AND CORLISS AVE N,-122.332081532036,47.651956429824295,1
45TH AVE NE AND NE 80TH ST,-122.27985748917601,47.686646153686105,1
30TH AVE SW BETWEEN SW HENDERSON ST AND SW BARTON ST,-122.371309797695,47.52195243773029,1
1ST AVE S BETWEEN S FRONT ST AND S MICHIGAN N ST,-122.33474645753701,47.5449728473297,1
SR520 EB MONTLAKE BV OFF RP BETWEEN SR520 EB AND EAST MONTLAKE PL E,-122.306141479603,47.6433912446097,1
30TH AVE NW BETWEEN NW 66TH ST AND NW 67TH ST,-122.395681539698,47.676955127039896,1
41ST AVE S AND S HENDERSON ST,-122.281302135578,47.5230253345529,1
37TH AVE NE BETWEEN NE 135TH E ST AND NE 137TH ST,-122.28823513574899,47.7273545901478,1
44TH AVE NE BETWEEN NE 38TH ST AND NE 41ST ST,-122.280116314512,47.656938364599704,1
28TH AVE S AND S MASSACHUSETTS ST,-122.296998356848,47.58830418939471,1
NE 130TH ST BETWEEN 25TH AVE NE AND 26TH AVE NE,-122.301192675959,47.7229363130872,1
N 81ST ST BETWEEN DAYTON AVE N AND FREMONT AVE N,-122.351253965918,47.6876635611436,1
ALASKAN WAY W BETWEEN W LEE ST AND W GALER ST,,,0
